Med_Name,Med_Kind,Med_Plc,Med_Remark
尼可地尔, [口服常释剂型],湖北省,备注：

螨变应原, [注射剂],湖北省,备注：

乙酰谷酰胺, [注射剂],湖北省,备注：

奥拉西坦, [口服常释剂型],湖北省,备注：

甲氰咪胍, [口服常释剂型],湖北省,备注：

安非他酮, [口服常释剂型],湖北省,备注：

萘甲唑林, [滴鼻剂],湖北省,备注：

依诺沙星, [滴眼剂],湖北省,备注：

尿多酸肽, [注射剂],湖北省,备注：

炎见宁片, ,黑龙江省,备注：

益气活血颗粒, ,黑龙江省,备注：

大株红景天胶囊（注射剂）, ,黑龙江省,备注：

冠心静胶囊（片）, ,黑龙江省,备注：

熊胆救心丹, ,黑龙江省,备注：

天麻醒脑胶囊, ,黑龙江省,备注：

地黄叶总苷胶囊, ,黑龙江省,备注：

六味五灵片, ,黑龙江省,备注：

清脑安神丸, ,黑龙江省,备注：

通脉降糖胶囊, ,黑龙江省,备注：

柏子仁丸, ,黑龙江省,备注：

奥美沙坦酯氢氯噻嗪, [口服常释剂型],黑龙江省,备注：

亮菌甲素, [注射剂],湖北省,备注：

L-谷氨酰胺, [口服常释剂型],湖北省,备注：

卵磷脂, [口服常释剂型],湖北省,备注：

雷莫司琼, [注射剂],湖北省,备注：限二线用药

复方甘草酸单铵, [注射剂],湖北省,备注：

特利加压素, [注射剂],湖北省,备注：

复方卡托普利, [口服常释剂型],湖北省,备注：

复方谷氨酰胺, [口服常释剂型],湖北省,备注：

棓丙酯, [注射剂],湖北省,备注：

曲克芦丁脑蛋白水解物, [注射剂],湖北省,备注：

七叶皂苷, [外用液体剂],湖北省,备注：

复方酮康唑, [软膏剂],湖北省,备注：

混合糖电解质, [注射剂],湖北省,备注：

转化糖电解质, [注射剂],湖北省,备注：

司帕沙星, [口服常释剂型],湖北省,备注：

芦氟沙星, [口服常释剂型],湖北省,备注：

氨酚黄那敏, [口服常释剂型],湖北省,备注：

氟比洛芬, [巴布膏剂],湖北省,备注：

头孢孟多酯, [注射剂],湖北省,备注：

头孢替唑, [注射剂],湖北省,备注：

萘夫西林, [注射剂],湖北省,备注：

阿莫西林氟氯西林, [注射剂],湖北省,备注：

依诺沙星, [注射剂],湖北省,备注：

头孢噻肟舒巴坦, [注射剂],湖北省,备注：

胎盘多肽, [注射剂],湖北省,备注：

胸腺肽, [口服常释剂型],湖北省,备注：

小牛脾提取物, [注射剂],湖北省,备注：

巴利昔单抗, [注射剂],湖北省,备注：

磺达肝癸钠, [注射剂],湖北省,备注：

复方氯雷他定, [缓释控释剂型],湖北省,备注：

脑蛋白水解物, [注射剂],湖北省,备注：

艾普拉唑, [口服常释剂型],湖北省,备注：

阿扎司琼, [注射剂],湖北省,备注：限二线用药

多酶, [口服常释剂型],湖北省,备注：

桉柠蒎, [口服常释剂型],湖北省,备注：

萘甲唑林, [滴眼剂],湖北省,备注：

加替沙星, [眼用凝胶],湖北省,备注：

酞丁安, [滴眼剂],湖北省,备注：

卵磷脂络合碘, [口服常释剂型],湖北省,备注：

色甘那敏, [滴眼剂],湖北省,备注：

碘甘油, [外用液体剂],湖北省,备注：

复方氯解磷定, [注射剂],湖北省,备注：

复方米非司酮, [口服常释剂型],湖北省,备注：

聚维酮碘, [软膏剂],湖北省,备注：

丁硼, [软膏剂],湖北省,备注：△

叶酸维B12, [口服常释剂型],湖北省,备注：

复方硫酸亚铁, [颗粒剂],湖北省,备注：

藻酸双酯钠, [注射剂],湖北省,备注：

小牛血清去蛋白, [注射剂],湖北省,备注：

重组人血管内皮抑制素, [注射剂],湖北省,备注：

复方氟尿嘧啶, [口服常释剂型],湖北省,备注：

高乌甲素, [注射剂],湖北省,备注：

复方雌二醇, [口服常释剂型],湖北省,备注：

半水合雌二醇, [贴剂],湖北省,备注：

左炔诺孕酮, [口服常释剂型],湖北省,备注：△

碘酸钾, [口服常释剂型],湖北省,备注：

金玄痔科熏洗散, ,湖北省,备注：

石淋通片, ,湖北省,备注：

血脂平胶囊, ,湖北省,备注：

金龙舒胆颗粒, ,湖北省,备注：

血美安胶囊, ,湖北省,备注：

化癥回生口服液, ,湖北省,备注：

生血康口服液（合剂）, ,湖北省,备注：

清淋冲剂, ,湖北省,备注：

安络化纤丸, ,湖北省,备注：

肝康宁片, ,湖北省,备注：

腰息痛胶囊, ,湖北省,备注：

金红片, ,湖北省,备注：

麻杏甘石合剂（软胶囊）, ,湖北省,备注：

咳特灵胶囊（片）, ,湖北省,备注：

香莲丸, ,湖北省,备注：

强力感冒片, ,湖北省,备注：

复方桑菊感冒胶囊（颗粒，片）, ,湖北省,备注：△

复方板蓝根胶囊（颗粒，口服液，片）, ,湖北省,备注：△

小儿奇应丸, ,湖北省,备注：

心神宁片, ,湖北省,备注：

血脉通胶囊, ,湖北省,备注：

地奥心血康软胶囊, ,湖北省,备注：

归芪口服液, ,湖北省,备注：

健胃消食片, ,湖北省,备注：

降糖舒胶囊, ,湖北省,备注：

L-谷氨酰胺, [颗粒剂],湖北省,备注：

核糖核酸Ⅱ, [注射剂],湖北省,备注：

聚明胶肽, [注射剂],湖北省,备注：

枸橼酸氢钾钠, [颗粒剂],湖北省,备注：

腺苷, [注射剂],湖北省,备注：

双歧杆菌三联活菌制剂, [口服常释剂型],湖北省,备注：

谷红, [注射剂],湖北省,备注：

新鱼腥草素, [注射剂],湖北省,备注：

叶绿素铜, [口服常释剂型],湖北省,备注：

枸橼酸铁铵维B2, [口服液体剂],湖北省,备注：

复方醋酸氟轻松, [外用液体剂],湖北省,备注：

对氨基水杨酸异烟肼, [口服常释剂型],湖北省,备注：

罗非昔布, [口服常释剂型],湖北省,备注：

头孢尼西, [注射剂],湖北省,备注：

复方头孢克洛, [口服常释剂型],湖北省,备注：

头孢哌酮他唑巴坦, [注射剂],湖北省,备注：

头孢匹胺, [注射剂],湖北省,备注：

头孢曲松他唑巴坦, [注射剂],湖北省,备注：

胸腺肽, [注射剂],湖北省,备注：

左甲状腺素, [口服常释剂型],湖北省,备注：

齐墩果酸, [口服常释剂型],湖北省,备注：

地氯雷他定, [口服常释剂型],湖北省,备注：

亚叶酸钠, [注射剂],湖北省,备注：限工伤保险

重组改构人肿瘤坏死因子, [注射剂],湖北省,备注：

曲马多(Ⅱ), [缓释控释剂型],湖北省,备注：

复方盐酸利多卡因, [注射剂],湖北省,备注：

氨酚黄那敏, [颗粒剂],湖北省,备注：

卡介菌多糖核酸, [注射剂],湖北省,备注：

培美曲塞, [注射剂],湖北省,备注：

复方氟尿嘧啶, [注射剂],湖北省,备注：

多柔比星, [注射剂],湖北省,备注：

复方氟尿嘧啶, [口服液体剂],湖北省,备注：

丁丙诺啡, [注射剂],湖北省,备注：

丁丙诺啡, [舌下片剂],湖北省,备注：

汉防己甲素, [口服常释剂],湖北省,备注：限工伤保险

右旋酮洛芬氨丁三醇, [口服常释剂型],湖北省,备注：

甘草锌, [颗粒剂],湖北省,备注：

复方黄体酮, [注射剂],湖北省,备注：

复方倍他米松, [注射剂],湖北省,备注：

维生素E烟酸酯, [口服常释剂型],湖北省,备注：

木糖醇, [注射剂],湖北省,备注：

排石利胆颗粒, ,湖北省,备注：

牛黄痔清栓, ,湖北省,备注：

金龙胶囊, ,湖北省,备注：

人参多糖注射液, ,湖北省,备注：

艾愈胶囊, ,湖北省,备注：

圣·约翰草提取物片, ,湖北省,备注：

依诺沙星, [口服常释剂型],湖北省,备注：

加替沙星, [口服常释剂型],湖北省,备注：

加替沙星, [注射剂],湖北省,备注：

右旋布洛芬, [口服液体剂],湖北省,备注：

氨酚那敏, [颗粒剂],湖北省,备注：

氨酚那敏, [口服常释剂型],湖北省,备注：

复方氨酚愈敏, [口服液体剂],湖北省,备注：

双氯芬酸钠(Ⅱ), [栓剂],湖北省,备注：

氟比洛芬, [口服常释剂型],湖北省,备注：

右旋布洛芬, [栓剂],湖北省,备注：

氟比洛芬, [缓释控释剂型],湖北省,备注：

头孢地嗪, [注射剂],湖北省,备注：

复方头孢克洛, [口服液体剂],湖北省,备注：

阿莫西林双氯西林, [口服常释剂型],湖北省,备注：

头孢甲肟, [注射剂],湖北省,备注：

美他环素, [口服常释剂型],湖北省,备注：

厄他培南, [注射剂],湖北省,备注：限工伤保险

妥舒沙星, [口服常释剂型],湖北省,备注：

头孢噻利, [注射剂],湖北省,备注：限重度感染

香菇多糖, [注射剂],湖北省,备注：

复方七叶皂苷, [凝胶剂],湖北省,备注：

谷氨酰胺, [颗粒剂],湖北省,备注：

生肌散, ,湖北省,备注：

回生口服液, ,湖北省,备注：

五灵丸, ,湖北省,备注：

瓜蒌皮注射液, ,湖北省,备注：

伤湿止痛膏, ,湖北省,备注：△

金药膏, ,湖北省,备注：

麝香祛痛搽剂（气雾剂）, ,湖北省,备注：

复方紫草油, ,湖北省,备注：△

肾骨颗粒, ,湖北省,备注：

辣椒风湿膏, ,湖北省,备注：△

妇康宁片, ,湖北省,备注：

加味生化颗粒, ,湖北省,备注：

冰珍清目滴眼液, ,湖北省,备注：

鼻渊丸, ,湖北省,备注：

地贞颗粒, ,湖北省,备注：

金酸萍颗粒（糖浆）, ,湖北省,备注：

利胆止痛胶囊（片）, ,湖北省,备注：

肠炎宁胶囊, ,湖北省,备注：

奥拉西坦, [注射剂],湖北省,备注：

脑苷肌肽, [注射剂],湖北省,备注：

单唾液酸四己糖神经节苷脂, [注射剂],湖北省,备注：

复方福尔可定, [口服液体剂],湖北省,备注：

安非他酮, [缓释控释剂型],湖北省,备注：

加替沙星, [滴眼剂],湖北省,备注：

吡诺克辛, [滴眼剂],湖北省,备注：

甲硫氨酸维B1, [注射剂],湖北省,备注：

双唑泰, [栓剂],湖北省,备注：

三维制霉素, [栓剂],湖北省,备注：

枸橼酸钠, [注射剂],湖北省,备注：

吸收性氧化纤维素, [口服常释剂],湖北省,备注：

多糖铁复合物, [口服常释剂型],湖北省,备注：

钙泊三醇倍他米松, [软膏剂],湖北省,备注：

复方倍氯米松樟脑, [软膏剂],湖北省,备注：

复方间苯二酚水杨酸, [外用液体剂],湖北省,备注：

山梨醇, [口服散剂],湖北省,备注：

非索非那定, [口服常释剂型],湖北省,备注：

炎琥宁, [注射剂],湖北省,备注：

右旋布洛芬, [口服常释剂型],湖北省,备注：

鲜竹沥（口服液）, ,湖北省,备注：

良园枇杷叶膏, ,湖北省,备注：

炎可宁片, ,湖北省,备注：

午时茶颗粒, ,湖北省,备注：

双金连合剂, ,湖北省,备注：

清热消炎宁胶囊, ,湖北省,备注：

上海蛇药片, ,湖北省,备注：

黄连胶囊, ,湖北省,备注：

星瑙灵片, ,湖北省,备注：

冠心通片, ,湖北省,备注：

黄芪精, ,湖北省,备注：

复方活脑舒胶囊, ,湖北省,备注：

复心片, ,湖北省,备注：

脑震宁颗粒剂, ,湖北省,备注：

舒胸片, ,湖北省,备注：

复方枣仁胶囊, ,湖北省,备注：

优福宁胶囊, ,湖北省,备注：

咳灵胶囊, ,湖北省,备注：

健脾补血颗粒（片）, ,湖北省,备注：

渴络欣胶囊, ,湖北省,备注：

二丁酰环磷腺苷, [注射剂],湖南省,备注：取消限定支付范围

辅酶Ａ, [注射剂],湖南省,备注：取消限定支付范围

羟乙基淀粉, [注射剂],湖南省,备注：取消限定支付范围

参芪十一味颗粒、十 一味参芪胶囊（片）, ,湖南省,备注：取消限定支付范围

稳心颗粒（胶囊、片）, ,湖南省,备注：取消限定支付范围

华蟾素胶囊（片）, ,湖南省,备注：取消限定支付范围

宁心宝胶囊, ,湖南省,备注：取消限定支付范围

茯苓多糖口服液, ,湖南省,备注：取消限定支付范围

玉屏风胶囊, ,湖南省,备注：自付比例5%

藿香正气颗粒（胶囊、软胶囊、 片、口服液）, ,湖南省,备注：自付比例5%

益肝灵胶囊（片）, ,湖南省,备注：自付比例5%

金莲清热颗粒（胶囊）, ,湖南省,备注：自付比例10%

桑菊感冒合剂, ,湖南省,备注：自付比例5%

消结安胶囊, ,湖南省,备注：自付比例5%

九味羌活口服液, ,湖南省,备注：自付比例5%

桑菊感冒丸（颗粒、片）, ,湖南省,备注：自付比例5%

复方卡力孜然酊, ,湖南省,备注：自付比例10%

九味羌活片, ,湖南省,备注：自付比例5%

华蟾素口服液, ,湖南省,备注：自付比例10%

散痛舒胶囊分散 片, ,湖南省,备注：自付比例10%

尼美舒利, [缓释控释剂型],湖南省,备注：自付比例5%

氯雷他定, [颗粒剂],湖南省,备注：自付比例5%

硫酸锌, [口服液体剂型],湖南省,备注：自付比例10%

卡莫氟, [注射剂],湖南省,备注：自付比例5%

贝诺酯, [口服常释剂型],湖南省,备注：自付比例5%

复方氨林巴比妥, [注射剂],湖南省,备注：自付比例5%

维生素 E, [口服常释剂型],湖南省,备注：自付比例10%

萘夫西林, [口服常释剂型],湖南省,备注：限二线用药  自付比例10%

氧氟沙星甘露醇, [注射剂],湖南省,备注：限二线用药  自付比例10%

吗啉胍, [口服常释剂型],湖南省,备注：自付比例5%

交沙霉素, [口服常释剂型],湖南省,备注：自付比例10%

培氟沙星葡萄糖, [注射剂],湖南省,备注：限二线用药  自付比例10%

颠茄磺苄啶, [口服常释剂型],湖南省,备注：自付比例5%

细胞色素 C, [注射剂],湖南省,备注：自付比例10%

多烯酸乙酯, [口服常释剂型],湖南省,备注：自付比例5%

肾上腺色腙, [注射剂],湖南省,备注：自付比例5%

甘露聚糖肽, [注射剂],湖南省,备注：自付比例10%

非布丙醇, [口服常释剂型],湖南省,备注：自付比例10%

安非他酮, [缓释控释剂型],湖南省,备注：自付比例5%

依匹斯汀, [口服常释剂型],湖南省,备注：自付比例10%

银杏酮酯分散片, ,湖北省,备注：限工伤保险

蛭蛇通络胶囊, ,湖北省,备注：

前列回春片, ,湖北省,备注：

正清风痛宁缓释片, ,湖北省,备注：

延参健胃胶囊, ,湖北省,备注：

木香理气片（丸）, ,湖北省,备注：

通迪胶囊, ,湖北省,备注：

伤湿祛痛膏, ,湖北省,备注：

筋骨痛消丸, ,湖北省,备注：

活血止痛软胶囊, ,湖北省,备注：

云南红药散（胶囊）, ,湖北省,备注：

妇炎康颗粒, ,湖北省,备注：

湿痒洗液, ,湖北省,备注：

妇科断红饮胶囊, ,湖北省,备注：

暖宫孕子胶囊, ,湖北省,备注：

复方熊胆滴眼液, ,湖北省,备注：

血必净注射液, ,湖北省,备注：

金叶败毒颗粒, ,湖北省,备注：

肝舒乐冲剂, ,湖北省,备注：

复方甘草片, ,湖北省,备注：

复方三七口服液（片）, ,湖北省,备注：

杜仲补腰合剂, ,湖北省,备注：

头孢呋辛, [口服液体剂型],湖南省,备注：自付比例5%

庆大霉素, [颗粒剂],湖南省,备注：自付比例5%

头孢克洛, [口服液体剂型],湖南省,备注：自付比例5%

多西环素, [注射剂],湖南省,备注：自付比例5%

双氯芬酸, [贴剂],湖南省,备注：自付比例5%

阿司匹林, [栓剂],湖南省,备注：自付比例5%

罗红霉素, [颗粒剂],湖南省,备注：自付比例5%
