Hos_Name,Hos_City,Hos_Grade,Hos_Speciality 
昌邑区妇幼保健院,吉林省-吉林市,一级甲等,
吉林市慢性病医院,吉林省-吉林市,一级甲等,
吉林市船营区中心妇幼保健院,吉林省-吉林市,一级甲等,
吉林市龙潭区医院,吉林省-吉林市,一级甲等,
吉林市船营区沙河医院,吉林省-吉林市,一级甲等,
昌邑区骨科医院,吉林省-吉林市,一级甲等,
吉林市船营区沙河子医院,吉林省-吉林市,一级甲等,
磐石市妇幼保健院,吉林省-吉林市,一级甲等,
吉林市龙潭区江北医院,吉林省-吉林市,一级甲等,
吉林市龙潭区妇幼保健院,吉林省-吉林市,一级甲等,
桦甸市肛肠医院,吉林省-吉林市,一级甲等,
吉林大学职工医院,吉林省-吉林市,二级乙等,
吉林造纸业股份公司职工医院,吉林省-吉林市,二级乙等,
吉林市口腔医院,吉林省-吉林市,二级乙等,
吉林新世纪医院,吉林省-吉林市,二级乙等,
舒兰精神病院,吉林省-吉林市,二级乙等,
吉林市龙潭区口腔医院,吉林省-吉林市,二级乙等,
永吉县医院,吉林省-吉林市,二级乙等,
吉林江北机械厂职工医院,吉林省-吉林市,二级乙等,
吉林市昌邑区口腔医院,吉林省-吉林市,二级乙等,
吉林市船营区中医院,吉林省-吉林市,二级乙等,
桦甸市康复医院,吉林省-吉林市,二级乙等,
吉林市龙潭区铁东医院,吉林省-吉林市,二级乙等,
吉林市昌邑区骨伤医院,吉林省-吉林市,二级乙等,
桦甸市妇幼保健站,吉林省-吉林市,二级乙等,
吉林铁合金厂职工医院,吉林省-吉林市,二级乙等,
吉林市红十字会第一医院,吉林省-吉林市,二级乙等,
吉林市昌邑区医院,吉林省-吉林市,二级乙等,
吉林省白石山林业局职工医院,吉林省-吉林市,二级乙等,
吉林碳素总厂医院,吉林省-吉林市,二级乙等,
吉林市职业病医院,吉林省-吉林市,二级乙等,
吉林市丰满区中医院,吉林省-吉林市,二级乙等,
吉林卫校附属医院,吉林省-吉林市,二级甲等,
吉林市骨伤医院,吉林省-吉林市,二级甲等,
吉林市京华医院,吉林省-吉林市,二级甲等,
舒兰市中医院,吉林省-吉林市,二级甲等,
舒兰市人民医院,吉林省-吉林市,二级甲等,
永吉县第二人民医院,吉林省-吉林市,二级甲等,
吉林市公共交通总公司职工医院,吉林省-吉林市,二级甲等,
吉林市昌邑区妇幼保健站,吉林省-吉林市,二级甲等,
磐石市人民医院,吉林省-吉林市,二级乙等,
吉林市交通医院,吉林省-吉林市,二级甲等,
吉林省第二建筑公司职工医院,吉林省-吉林市,二级甲等,
磐石市中医院,吉林省-吉林市,二级甲等,
磐石市第二人民医院,吉林省-吉林市,二级甲等,
桦甸市人民医院,吉林省-吉林市,二级甲等,
永吉县中医院,吉林省-吉林市,二级甲等,
舒兰矿务局总医院,吉林省-吉林市,二级甲等,
吉林市中西医结合肛肠医院,吉林省-吉林市,二级甲等,
吉林市回民医院,吉林省-吉林市,二级甲等,
吉林市第六人民医院,吉林省-吉林市,二级甲等,
吉林市第四医院,吉林省-吉林市,二级甲等,
桦甸市第三人民医院,吉林省-吉林市,二级甲等,
桦甸市中医院,吉林省-吉林市,二级甲等,
吉林市船营区医院,吉林省-吉林市,二级甲等,
永吉县妇幼保健院,吉林省-吉林市,二级甲等,
桦甸市财贸医院,吉林省-吉林市,二级甲等,
吉林市中医院,吉林省-吉林市,二级甲等,
蛟河市人民医院,吉林省-吉林市,二级甲等,
吉林市第二人民医院,吉林省-吉林市,二级甲等,
吉林市儿童医院,吉林省-吉林市,二级甲等,
吉林市龙潭区中医院,吉林省-吉林市,二级甲等,
桦甸市城区医院,吉林省-吉林市,二级甲等,
桦甸市第二人民医院,吉林省-吉林市,二级甲等,
磐石市第三人民医院,吉林省-吉林市,二级甲等,
吉林市船营区二医院,吉林省-吉林市,二级甲等,
吉林市船营区妇幼保健院,吉林省-吉林市,二级甲等,
吉林华侨医院,吉林省-吉林市,二级甲等,
蛟河市中医院,吉林省-吉林市,二级甲等,
吉林市新站结核病医院,吉林省-吉林市,二级甲等,
吉林市创伤医院,吉林省-吉林市,二级甲等,
吉林铁路中心医院,吉林省-吉林市,三级乙等,
中国人民解放军第二二二医院,吉林省-吉林市,三级甲等,
北华大学附属医院,吉林省-吉林市,三级甲等,
吉林市中心医院,吉林省-吉林市,三级甲等,
桦甸市中医医院,吉林省-延边朝鲜族自治州,,
延边华侨烧伤专科医院,吉林省-延边朝鲜族自治州,,
吉林省公安厅安康医院,吉林省-延边朝鲜族自治州,,
中国水利水电第一工程局红石分局职工医院,吉林省-延边朝鲜族自治州,,
敦化市铁路市医院,吉林省-延边朝鲜族自治州,,
吉林市妇产医院,吉林省-吉林市,二级甲等,
吉林市第二中心医院,吉林省-吉林市,三级甲等,
吉林市第三人民医院,吉林省-吉林市,三级甲等,
吉林医药学院附属医院（中国人民解放军第四六五医院）,吉林省-吉林市,三级甲等,
延边卫校附属医院,吉林省-延边朝鲜族自治州,,
吉林省梅河监狱医院,吉林省-延边朝鲜族自治州,,
郭化市大石头林业局职工医院,吉林省-延边朝鲜族自治州,,
吉林市医学院附属医院,吉林省-延边朝鲜族自治州,,
敦化市铁路医院,吉林省-延边朝鲜族自治州,,
八家子林业局职工医院,吉林省-延边朝鲜族自治州,,
和龙市红十字康复医院,吉林省-延边朝鲜族自治州,,
吉林市吉卫医院,吉林省-延边朝鲜族自治州,,
吉林市职业病防治院,吉林省-延边朝鲜族自治州,,
延边皮肤病防治院,吉林省-延边朝鲜族自治州,,
延边州中医院延边大学医学院附属医院,吉林省-延边朝鲜族自治州,,
林镍业公司职工医院,吉林省-延边朝鲜族自治州,,
中国人民解放军空军吉林医院中国人民解放军第四六五医院,吉林省-延边朝鲜族自治州,,
珲春市矿务局职工总医院,吉林省-延边朝鲜族自治州,,
延边中西医医院,吉林省-延边朝鲜族自治州,,
吉林市精神病医院,吉林省-延边朝鲜族自治州,,
吉林省劳动卫生职业病防治研究所,吉林省-延边朝鲜族自治州,,
延吉市肿瘤,吉林省-延边朝鲜族自治州,,
吉林大学第三医学院分院,吉林省-延边朝鲜族自治州,,
延边大学医学院福祉医院,吉林省-延边朝鲜族自治州,,
吉林省油田总医院,吉林省-延边朝鲜族自治州,,
吉林市宋氏中医儿童医院,吉林省-延边朝鲜族自治州,,
延边大学福祉医院,吉林省-延边朝鲜族自治州,,
吉林省吉林大学第一医院,吉林省-延边朝鲜族自治州,,
延边朝鲜族自治州眼耳鼻喉科医院,吉林省-延边朝鲜族自治州,,
吉林省肝病专科医院,吉林省-延边朝鲜族自治州,,
吉林市皮肤病医院,吉林省-延边朝鲜族自治州,,
吉林华侨医院（中外合资）,吉林省-延边朝鲜族自治州,,
吉林省中西医结合医院吉林省中医中药研究院临床医院,吉林省-延边朝鲜族自治州,,
吉林省长飞医院（吉林省省卫协医院）,吉林省-延边朝鲜族自治州,,
吉林市华侨医院,吉林省-延边朝鲜族自治州,,
夹皮沟黄金矿业公司职工医院,吉林省-延边朝鲜族自治州,,
延边民族医院延边民族医药研究所,吉林省-延边朝鲜族自治州,,
吉林中山医院,吉林省-延边朝鲜族自治州,,
吉林省敦化监狱医院,吉林省-延边朝鲜族自治州,一级乙等,
吉林市宜山路医院,吉林省-延边朝鲜族自治州,一级甲等,
延边眼耳鼻喉科医院,吉林省-延边朝鲜族自治州,,
吉林省肝病专科医院长春市传染病医院长春市第五医院,吉林省-延边朝鲜族自治州,,
吉林恒达国际眼科医院,吉林省-延边朝鲜族自治州,,
中国人民解放军第二二三医院,吉林省-延边朝鲜族自治州,,
吉林市通江街医院,吉林省-延边朝鲜族自治州,,
敦化市类风温专科医院,吉林省-延边朝鲜族自治州,,
吉林市中西医结合医院,吉林省-延边朝鲜族自治州,,
吉林省四平监狱医院,吉林省-延边朝鲜族自治州,一级乙等,
吉林市船营区青岛妇幼保健院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市中西医结合糖尿病医院,吉林省-延边朝鲜族自治州,一级甲等,
敦化市类风湿专科医院,吉林省-延边朝鲜族自治州,一级甲等,
和龙林业局职工医院,吉林省-延边朝鲜族自治州,一级甲等,
珲春市康复医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市龙潭开发区康圣医院,吉林省-延边朝鲜族自治州,一级甲等,
珲春市二医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市解放西路医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市精工口腔医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市杭州路医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市致和医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市船营区三医院,吉林省-延边朝鲜族自治州,一级甲等,
敦化市妇幼保健所,吉林省-延边朝鲜族自治州,一级甲等,
吉林海济医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市万龙口腔医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林新华医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市石九骨科医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市铁成医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市石氏整骨医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林石油集团职工总医院江北分院,吉林省-延边朝鲜族自治州,一级甲等,
吉林百合口腔医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林鹏程胃肠病医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林省老科协医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林省火电第二工程公司职工医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市鸿博医院,吉林省-延边朝鲜族自治州,一级甲等,
珲春市矿务局总医院,吉林省-延边朝鲜族自治州,一级甲等,
珲春市中医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市新技术医院,吉林省-延边朝鲜族自治州,一级甲等,
磐石医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林大学前卫校区医院,吉林省-延边朝鲜族自治州,二级丙等,
石岘造纸厂职工医院,吉林省-延边朝鲜族自治州,二级乙等,
珲春市红十字医院,吉林省-延边朝鲜族自治州,二级乙等,
吉林市岔路乡医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市丰满区口腔医院,吉林省-延边朝鲜族自治州,一级甲等,
珲春林业局职工医院,吉林省-延边朝鲜族自治州,一级甲等,
和龙市妇幼保健院,吉林省-延边朝鲜族自治州,一级甲等,
吉林市股骨头坏死专科医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林化纤集团有限责任公司职工医院,吉林省-延边朝鲜族自治州,一级甲等,
吉林省万宝煤矿医院,吉林省-延边朝鲜族自治州,二级丙等,
吉林省辽源矿务局梅河矿职工医院,吉林省-延边朝鲜族自治州,二级丙等,
珲春市妇幼保健所,吉林省-延边朝鲜族自治州,二级乙等,
敦化丹峰林业有限公司中心医院,吉林省-延边朝鲜族自治州,二级乙等,
延吉市董昌林美容外科医院,吉林省-延边朝鲜族自治州,二级乙等,
延吉市肛肠医院,吉林省-延边朝鲜族自治州,二级乙等,
吉林省一建集团有限公司职工医院,吉林省-延边朝鲜族自治州,二级乙等,
吉林省第二荣复军人医院,吉林省-延边朝鲜族自治州,二级乙等,
吉林市船营二医院,吉林省-延边朝鲜族自治州,二级乙等,
吉林市神经精神病总医院,吉林省-延边朝鲜族自治州,二级乙等,
龙井市结核病防治所,吉林省-延边朝鲜族自治州,二级乙等,
延吉市妇幼保健所,吉林省-延边朝鲜族自治州,二级乙等,
延边第二人民医院,吉林省-延边朝鲜族自治州,二级乙等,
安图县保健站,吉林省-延边朝鲜族自治州,二级乙等,
延吉市骨科医院,吉林省-延边朝鲜族自治州,二级乙等,
吉林省监狱管理局中心医院,吉林省-延边朝鲜族自治州,二级乙等,
安图县中医院,吉林省-延边朝鲜族自治州,二级乙等,
汪清县医院,吉林省-延边朝鲜族自治州,二级乙等,
吉林市丰满区医院,吉林省-延边朝鲜族自治州,二级乙等,
延边朝鲜族民族医院,吉林省-延边朝鲜族自治州,二级乙等,
